x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,horizontal,vertical,clockwise circle,counterclockwise circle,nothing
-19,-12,-17,-8,-17,1,-14,2,-12,2,-10,3,-7,5,-5,5,1,4,4,3,9,3,14,1,21,-2,24,-4,25,-8,0,0,1,0,0
-29,21,-26,22,-19,21,2,18,5,16,9,11,16,11,16,-1,16,-5,13,-10,7,-15,3,-19,-3,-21,-3,-22,-13,-26,0,0,1,0,0
6,-14,4,-15,-6,-13,-7,-12,-8,-10,-7,-3,-7,-1,-5,3,-4,6,0,9,2,10,5,10,7,10,11,9,13,8,0,0,1,0,0
-33,-32,-35,-23,-37,-14,-34,-1,-30,7,-23,11,-19,12,-2,13,8,14,14,12,23,11,31,7,41,-2,44,-5,47,-8,0,0,1,0,0
27,1,25,-5,25,-7,23,-12,19,-13,2,-17,0,-16,-6,-13,-8,-4,-17,1,-18,8,-18,19,-19,19,-18,21,-15,23,0,0,1,0,0
10,-25,5,-27,-2,-26,-15,-8,-17,-3,-19,4,-17,12,-15,14,-11,15,-1,14,5,14,10,12,15,12,26,-3,26,-7,0,0,1,0,0
-13,-30,-14,-24,-15,-20,-14,-13,-14,-7,-13,-4,-11,2,-3,11,1,13,4,14,9,14,12,14,20,13,24,12,27,9,0,0,1,0,0
-3,13,-1,13,0,12,2,9,4,7,3,3,4,1,3,-1,3,-4,2,-6,2,-7,2,-10,-1,-10,-6,-11,-12,-11,0,0,1,0,0
-23,5,-22,7,-19,8,-12,11,-10,11,-4,8,-2,6,0,5,14,-1,15,-3,15,-3,18,-7,15,-12,13,-16,6,-19,0,0,1,0,0
21,28,29,22,30,19,30,13,30,6,18,-6,12,-14,7,-18,1,-19,-13,-21,-20,-18,-25,-15,-29,-10,-41,11,-44,18,0,0,1,0,0
3,14,6,12,9,12,11,8,9,3,8,0,8,-1,5,-4,5,-5,-1,-7,-5,-7,-8,-7,-11,-6,-17,-3,-20,-3,0,0,1,0,0
-9,-27,-12,-23,-14,-18,-12,-12,-12,-3,-12,0,-8,3,-5,4,-2,7,2,9,7,9,9,9,17,11,20,12,26,13,0,0,1,0,0
-27,-2,-26,3,-19,7,-16,8,-12,9,-7,10,-3,7,2,6,4,5,7,3,14,1,19,-4,21,-11,21,-17,26,-31,0,0,1,0,0
-15,5,-12,5,-9,6,-6,6,-4,7,0,6,1,5,4,4,5,3,11,0,11,-3,16,-5,14,-8,-8,-14,-9,-11,0,0,1,0,0
-23,18,-20,18,-13,17,-7,13,-5,13,-3,11,-1,9,1,6,6,-1,8,-6,12,-10,14,-13,15,-21,11,-27,9,-31,0,0,1,0,0
33,25,33,18,32,9,29,3,26,3,19,4,10,-9,4,-10,0,-12,-9,-16,-27,-9,-30,-5,-31,-11,-37,-5,-47,7,0,0,1,0,0
-26,17,-22,18,-17,19,-13,16,-8,15,-6,14,-3,12,4,10,9,5,11,-2,11,-8,16,-22,14,-26,14,-29,11,-33,0,0,1,0,0
22,-14,18,-14,15,-15,12,-16,5,-14,3,-12,-4,-7,-7,-1,-12,2,-10,6,-14,13,-13,16,-10,16,-8,17,-1,18,0,0,1,0,0
42,-1,43,-5,43,-35,42,-39,16,-54,-58,5,-56,10,-44,13,-26,17,-20,18,-17,19,-10,18,11,15,14,13,18,8,0,0,1,0,0
-1,11,9,12,22,8,21,8,18,-11,1,-7,-1,-6,-3,-5,-4,-4,-5,-4,-7,-2,-9,-1,-11,-1,-12,-1,-13,-1,0,0,1,0,0
23,15,24,14,22,5,21,5,14,1,7,-7,3,-8,0,-10,-4,-10,-8,-11,-11,-9,-19,-4,-22,-2,-27,6,-29,11,0,0,1,0,0
-29,9,-22,10,-16,10,-12,10,-9,10,0,5,5,3,8,1,11,1,13,-3,11,-8,10,-11,10,-12,7,-15,7,-16,0,0,1,0,0
0,15,1,14,3,11,5,9,4,5,5,3,4,1,4,-2,3,-4,3,-5,3,-8,0,-8,-5,-9,-11,-9,-12,-8,0,0,1,0,0
-1,6,0,8,8,5,9,4,11,1,13,-1,-8,-9,-10,-9,-10,-7,-10,-6,-8,-4,-6,0,0,2,3,2,5,2,0,0,1,0,0
19,-1,19,-2,16,-5,16,-6,10,-8,6,-8,3,-8,0,-7,-6,-4,-9,-4,-13,-1,-12,6,-18,9,-16,13,-16,22,0,0,1,0,0
-18,-17,-19,-16,-18,-12,-16,-9,-12,-3,-8,-2,-4,1,-3,3,3,5,5,5,14,7,15,7,17,8,20,8,30,9,0,0,1,0,0
-12,18,-8,17,-7,16,-3,14,1,11,10,6,10,4,9,0,8,-4,8,-8,5,-10,-1,-13,-3,-19,-6,-21,-9,-15,0,0,1,0,0
-11,22,-5,22,0,20,5,20,16,5,16,1,17,-2,17,-8,11,-11,6,-13,2,-14,-4,-17,-14,-18,-24,-9,-26,-1,0,0,1,0,0
-16,25,-14,24,-9,24,0,18,4,17,8,15,13,9,14,5,10,-10,10,-18,6,-19,3,-22,1,-24,-5,-26,-22,-24,0,0,1,0,0
13,-34,10,-33,4,-30,-9,-20,-12,-15,-13,-8,-14,-1,-15,11,-13,16,-11,19,-8,19,-3,20,15,22,21,21,28,19,0,0,1,0,0
28,-19,26,-23,12,-23,8,-21,3,-17,-1,-15,-4,-15,-11,-8,-16,1,-17,4,-18,8,-19,12,-4,32,-1,37,9,44,0,0,1,0,0
-13,21,-11,19,-4,20,0,17,6,10,8,6,11,3,13,1,15,-3,12,-10,8,-12,-3,-20,-8,-19,-13,-18,-15,-18,0,0,1,0,0
12,4,11,3,12,2,12,0,11,-3,10,-5,2,-7,0,-8,-10,-6,-11,-5,-12,-3,-11,4,-11,6,-9,10,-8,13,0,0,1,0,0
-28,4,-20,5,-19,8,-14,11,-10,11,-7,10,-1,8,12,3,13,1,13,0,16,-3,12,-11,11,-13,9,-14,4,-17,0,0,1,0,0
9,25,10,22,12,17,13,10,11,7,13,2,10,-1,8,-4,2,-10,-2,-11,-5,-11,-15,-13,-20,-12,-24,-12,-28,-10,0,0,1,0,0
11,-20,9,-19,7,-18,2,-14,1,-12,-1,-8,-2,-6,-4,-1,-6,2,-6,5,-6,8,-5,11,-2,22,1,24,3,25,0,0,1,0,0
4,15,5,13,6,10,5,6,6,2,6,-3,6,-5,6,-8,-1,-10,-3,-10,-5,-10,-5,-9,-9,-2,-10,-1,-11,5,0,0,1,0,0
-16,21,-6,20,2,18,9,15,8,11,10,8,11,2,11,-1,9,-7,9,-9,7,-14,3,-15,-14,-19,-16,-18,-22,-15,0,0,1,0,0
15,-23,8,-21,6,-19,-1,-14,-4,-8,-9,-5,-7,-1,-11,6,-10,9,-7,9,-5,10,2,11,4,14,4,14,9,13,0,0,1,0,0
2,-34,-5,-30,-12,-16,-16,-10,-12,-4,-11,-1,-13,4,-8,10,1,11,4,11,3,14,11,11,18,9,19,10,22,10,0,0,1,0,0
-8,11,-6,11,-5,10,-2,8,-1,7,0,5,4,3,5,1,5,-2,4,-4,4,-5,4,-7,2,-10,-1,-11,-3,-11,0,0,1,0,0
10,-10,3,-10,2,-8,1,-8,0,-8,-2,-3,-3,-3,-4,-1,-4,1,-6,7,-5,8,-2,8,1,9,4,9,6,10,0,0,1,0,0
-13,-19,-14,-15,-13,-6,-11,-1,-9,0,-9,1,-7,4,-7,5,-4,8,-2,7,7,8,18,4,20,4,24,2,26,-1,0,0,1,0,0
-19,-3,-20,0,-19,1,-18,4,-11,6,-6,6,-2,6,1,6,6,2,10,0,14,-2,16,-3,17,-4,14,-10,14,-14,0,0,1,0,0
18,-15,17,-15,11,-14,4,-12,-4,-5,-5,-3,-4,1,-5,2,-6,5,-7,6,-7,8,-6,9,-5,10,-3,10,-1,10,0,0,1,0,0
-25,17,-21,17,-14,19,-12,18,-8,15,-2,14,9,8,10,5,13,-4,15,-6,14,-11,12,-20,9,-21,7,-20,-2,-26,0,0,1,0,0
-49,-6,-37,7,-32,8,-26,11,-19,12,-13,10,-8,10,-2,8,8,8,23,1,31,-2,31,-7,34,-10,32,-27,29,-29,0,0,1,0,0
-7,26,0,22,9,17,10,13,12,9,17,3,14,-3,13,-6,7,-10,4,-14,-6,-15,-10,-15,-17,-13,-20,-11,-24,-10,0,0,1,0,0
20,-11,17,-13,16,-13,10,-12,3,-10,-5,-3,-6,-1,-5,3,-6,4,-7,7,-8,8,-8,10,-7,11,-6,12,-4,12,0,0,1,0,0
28,7,23,-1,21,-3,18,-5,10,-9,6,-9,3,-11,0,-7,-7,-7,-11,-4,-12,1,-15,4,-20,10,-23,13,-23,15,0,0,1,0,0
-14,13,-10,13,-7,13,-2,9,2,7,6,5,8,4,9,3,6,-3,6,-7,5,-9,4,-10,-3,-13,-6,-15,-9,-16,0,0,1,0,0
-23,-16,-24,-10,-25,-7,-13,3,-7,2,-4,3,2,3,6,3,10,3,10,2,11,3,11,2,12,3,18,2,19,2,0,0,1,0,0
-28,2,-25,2,-23,3,-16,4,-14,7,-14,7,-9,6,0,5,5,5,12,3,17,1,23,-4,24,-10,27,-11,25,-13,0,0,1,0,0
10,-21,9,-18,8,-17,6,-15,3,-11,2,-8,-2,-5,-4,-4,-7,5,-7,9,-6,14,-5,15,-1,17,0,17,3,17,0,0,1,0,0
18,-14,16,-13,14,-13,13,-13,12,-13,9,-13,5,-12,1,-11,-7,-9,-11,-8,-16,20,-15,22,-13,23,-11,25,-11,29,0,0,1,0,0
39,-19,33,-20,29,-22,20,-26,2,-19,-1,-15,-2,-21,-8,-15,-18,-3,-20,6,-22,15,-19,28,-15,36,-8,40,-4,41,0,0,1,0,0
34,-20,32,-22,26,-24,9,-22,2,-22,-1,-17,-8,-13,-15,1,-19,7,-15,13,-14,16,-16,21,-11,27,-2,28,1,28,0,0,1,0,0
-32,-7,-31,-4,-28,1,-16,6,-10,7,-6,5,-1,5,6,3,11,3,14,2,17,2,20,-1,20,-7,19,-8,16,-7,0,0,1,0,0
8,5,10,3,13,-1,12,-2,10,-5,10,-7,8,-7,-1,-7,-4,-7,-5,-6,-10,-2,-14,5,-16,8,-13,11,-15,16,0,0,1,0,0
-17,3,-15,4,-11,5,-6,7,-4,7,0,5,1,6,2,7,2,7,4,1,6,-2,7,-6,10,-8,13,-13,13,-20,0,0,1,0,0
-6,24,8,15,11,13,10,11,10,8,12,2,10,-2,10,-5,9,-8,-1,-12,-4,-14,-8,-12,-11,-11,-23,-6,-27,-5,0,0,1,0,0
-33,8,-24,17,-22,18,-18,18,-14,18,-2,11,4,10,9,7,12,0,17,-8,17,-15,18,-19,16,-19,15,-21,11,-23,0,0,1,0,0
5,-28,1,-21,-2,-20,-10,-14,-11,-12,-11,-6,-11,0,-11,5,-11,7,-9,9,-4,15,10,18,16,17,23,18,25,17,0,0,1,0,0
22,1,23,-1,19,-6,16,-8,8,-14,4,-14,3,-10,-1,-9,-9,-5,-11,-1,-14,6,-16,10,-14,14,-15,17,-14,18,0,0,1,0,0
-3,-19,-9,-15,-16,-6,-15,-2,-17,1,-17,3,-12,8,-8,9,5,10,8,13,11,8,14,2,19,-1,20,-3,23,-7,0,0,1,0,0
4,18,13,13,13,11,12,7,11,3,11,-1,8,-3,2,-6,0,-12,-3,-14,-6,-8,-10,-9,-15,-8,-21,3,-24,6,0,0,1,0,0
1,-25,-1,-21,-2,-19,-4,-14,-6,-11,-6,-8,-6,-5,-5,-2,-2,9,1,11,3,12,4,17,6,18,7,19,9,21,0,0,1,0,0
18,-17,10,-20,6,-21,3,-20,0,-14,-5,-11,-8,-7,-10,-2,-8,4,-8,13,-8,16,-4,19,-1,20,2,23,6,25,0,0,1,0,0
-6,22,2,20,9,17,8,13,10,10,11,4,11,1,9,-5,9,-7,7,-12,3,-13,-14,-17,-16,-16,-22,-13,-24,-4,0,0,1,0,0
-16,-21,-16,-14,-16,-10,-17,-6,-16,-4,-16,0,-13,3,-4,12,-2,13,2,13,6,13,18,6,24,5,29,2,32,-5,0,0,1,0,0
-24,-19,-24,-13,-23,-10,-21,-4,-13,5,-9,7,-6,8,-1,8,2,8,10,7,14,6,17,3,20,2,25,-2,29,-6,0,0,1,0,0
-19,-11,-24,-8,-23,1,-22,2,-18,4,-14,5,-11,6,-5,8,1,6,11,5,19,3,26,0,25,-4,27,-7,28,-13,0,0,1,0,0
-28,0,-25,5,-23,6,-20,8,-18,9,-15,11,-5,9,1,7,5,4,10,4,20,-4,23,-7,25,-12,27,-16,28,-19,0,0,1,0,0
-18,17,-5,18,-2,21,1,16,4,10,9,7,10,5,13,1,14,0,8,-11,4,-12,2,-16,-9,-18,-16,-18,-19,-14,0,0,1,0,0
-7,13,-3,12,-1,10,1,9,4,5,3,5,5,1,4,0,5,-1,5,-3,4,-6,3,-8,-5,-10,-7,-11,-17,-9,0,0,1,0,0
-12,6,-9,7,-6,7,-4,8,0,7,1,6,4,5,5,4,11,1,11,-2,16,-4,14,-7,-8,-13,-9,-10,-9,-9,0,0,1,0,0
-29,12,-27,11,-18,12,-7,8,-5,8,-1,6,1,3,6,1,11,1,12,-4,13,-4,13,-6,11,-12,9,-15,7,-16,0,0,1,0,0
-26,12,-26,12,-21,11,-12,10,-7,10,0,8,5,6,11,1,12,-5,15,-6,13,-8,12,-9,10,-15,6,-15,3,-17,0,0,1,0,0
35,-17,29,-21,19,-21,14,-21,21,-25,11,-20,5,-17,-4,-15,-13,0,-18,7,-22,12,-23,21,-21,38,-18,41,-12,44,0,0,1,0,0
7,8,13,5,13,2,18,0,16,-3,-6,-9,-7,-6,-7,-5,-8,-1,-8,-1,-8,2,-7,3,-6,3,-5,3,-4,3,0,0,1,0,0
-21,-13,-21,-6,-21,-2,-18,3,-16,4,-13,6,-11,7,-8,9,2,7,8,5,12,2,17,2,27,-6,30,-9,32,-14,0,0,1,0,0
-5,-4,-5,-2,-4,-1,-3,0,-1,0,1,0,1,1,2,2,2,2,3,2,3,2,3,-1,3,-1,3,-2,3,-3,0,0,1,0,0
14,-17,11,-17,8,-16,2,-13,-1,-13,-5,-10,-4,-3,-10,0,-8,4,-8,13,-5,14,-3,14,-1,15,2,17,4,17,0,0,1,0,0
-13,6,-12,7,-7,6,-3,5,0,3,3,3,5,2,5,1,7,-1,8,-2,7,-3,5,-6,0,-8,-3,-6,-8,-5,0,0,1,0,0
12,19,12,18,13,16,14,7,13,4,13,2,9,-4,6,-6,4,-5,-1,-6,-5,-12,-18,-15,-21,-13,-25,-6,-28,-5,0,0,1,0,0
30,8,30,4,27,-1,21,-6,17,-10,11,-12,11,-13,1,-17,-1,-16,-18,-8,-20,1,-23,11,-28,14,-27,23,-26,24,0,0,1,0,0
-2,16,12,10,13,8,13,8,16,4,13,-1,11,-5,4,-8,0,-8,-3,-9,-6,-10,-13,-8,-15,-6,-22,-1,-25,5,0,0,1,0,0
-7,-14,-8,-8,-9,-6,-7,-3,-4,-2,-4,2,-3,5,-1,6,1,7,2,9,10,6,11,5,13,2,15,0,-6,-8,0,0,1,0,0
-9,-32,-12,-24,-14,-18,-14,-4,-16,0,-15,5,-7,6,-6,9,-1,12,3,12,6,11,12,9,25,4,26,2,26,1,0,0,1,0,0
5,8,6,7,12,4,12,1,17,-1,15,-4,-7,-10,-8,-7,-8,-6,-9,-2,-9,-2,-9,1,-8,2,-7,2,-6,2,0,0,1,0,0
-5,18,0,14,4,12,8,10,10,9,11,8,8,2,8,-2,7,-4,6,-5,-1,-8,-4,-10,-7,-11,-18,-16,-21,-12,0,0,1,0,0
-25,-5,-25,-1,-22,4,-20,5,-17,7,-15,8,-12,10,-2,8,4,6,8,3,13,3,23,-5,26,-8,28,-13,30,-17,0,0,1,0,0
-16,25,-14,24,-10,21,-4,20,7,14,8,11,11,2,13,0,12,-5,10,-14,7,-15,5,-14,-4,-20,-10,-21,-14,-22,0,0,1,0,0
14,-4,13,-6,11,-8,8,-8,3,-9,1,-9,-2,-6,-2,-4,-4,-1,-5,1,-6,4,-8,8,-8,10,-6,11,-5,12,0,0,1,0,0
-3,16,10,11,11,9,11,8,14,5,10,-3,9,-5,7,-6,2,-9,-2,-9,-6,-11,-9,-9,-16,-7,-19,-4,-25,10,0,0,1,0,0
-2,27,9,21,10,18,13,9,15,7,14,2,12,-7,9,-8,7,-7,-2,-13,-8,-14,-12,-15,-17,-15,-25,-6,-26,2,0,0,1,0,0
-9,16,-5,14,-3,11,2,9,7,9,8,4,9,4,9,2,7,-4,5,-7,3,-8,-1,-8,-6,-11,-7,-12,-18,-17,0,0,1,0,0
2,-28,-3,-27,-5,-27,-8,-19,-10,-13,-10,1,-12,5,-11,10,-3,11,-2,14,3,17,7,17,10,16,16,14,29,9,0,0,1,0,0
-14,-19,-15,-14,-16,-13,-15,-9,-13,-6,-9,0,-5,1,-1,4,0,6,6,8,8,8,17,10,18,10,20,11,23,11,0,0,1,0,0
17,14,18,10,18,9,18,8,13,0,11,-2,8,-4,0,-8,-4,-8,-7,-10,-10,-6,-17,-6,-21,-3,-22,2,-25,5,0,0,1,0,0
-4,-32,-16,-17,-19,-12,-20,-6,-21,-3,-9,7,-3,6,0,7,6,7,10,7,14,7,14,6,15,7,15,6,16,7,0,0,1,0,0
26,15,27,13,26,11,25,7,21,1,16,1,10,-3,5,-1,-8,-6,-11,-5,-16,-6,-23,-9,-30,-7,-32,-6,-37,2,0,0,1,0,0
6,11,7,9,7,6,6,3,4,2,4,0,4,-1,3,-2,2,-3,-1,-3,-3,-4,-10,-4,-11,-2,-12,-2,-13,-2,0,0,1,0,0
2,-20,-2,-18,-8,-14,-15,-5,-14,-1,-16,2,-16,4,-11,9,-7,10,6,11,9,14,12,9,15,3,20,0,21,-2,0,0,1,0,0
-12,-5,-12,1,-12,2,-10,3,-9,3,-5,3,-4,3,-2,3,1,3,3,2,8,-1,9,-1,10,-3,13,-6,14,-10,0,0,1,0,0
-29,12,-26,13,-20,15,-14,13,-4,12,4,10,11,7,10,3,12,0,13,-6,13,-9,11,-15,11,-17,9,-22,5,-23,0,0,1,0,0
-17,-21,-18,-19,-18,-13,-18,-7,-18,-2,-18,0,-16,2,-11,8,3,11,9,10,16,11,18,10,23,10,32,4,36,3,0,0,1,0,0
-5,-20,-7,-16,-10,-9,-12,-5,-10,-1,-11,2,-10,3,-9,6,-2,8,3,8,7,8,10,8,15,4,19,2,23,0,0,0,1,0,0
9,9,9,6,8,3,6,2,6,0,6,-1,5,-2,4,-3,1,-3,-1,-4,-8,-4,-9,-2,-10,-2,-11,-2,-13,3,0,0,1,0,0
20,17,20,10,21,6,19,6,18,4,14,2,8,-4,6,-8,-1,-7,-5,-8,-12,-10,-15,-9,-21,-6,-34,4,-37,9,0,0,1,0,0
4,-29,-2,-26,-4,-17,-13,-12,-14,-5,-14,6,-15,6,-14,8,-11,10,-4,14,0,13,5,14,26,7,28,3,33,2,0,0,1,0,0
10,-33,-7,-25,-9,-16,-12,-6,-17,-3,-16,6,-15,7,-11,9,-7,10,-4,11,2,13,8,11,18,10,26,8,33,5,0,0,1,0,0
24,-17,19,-16,16,-16,10,-14,7,-9,4,-10,-1,-8,-5,-3,-8,-1,-11,2,-12,8,-13,12,-12,19,-12,25,-11,28,0,0,1,0,0
-8,19,-5,19,-5,18,-4,16,5,11,8,7,8,5,11,3,11,3,9,-9,7,-12,2,-16,-4,-19,-15,-26,-21,-22,0,0,1,0,0
0,26,0,24,2,23,2,21,5,12,4,9,4,1,4,-2,4,-6,5,-7,3,-16,2,-16,-5,-20,-12,-28,-16,-29,0,0,1,0,0
-48,10,-30,14,-24,15,-21,16,-14,15,7,12,10,10,14,5,21,5,21,-7,21,-11,18,-16,12,-21,8,-25,2,-27,0,0,1,0,0
-7,15,-3,14,-1,13,1,10,2,6,3,2,5,0,8,-4,7,-5,5,-8,5,-10,3,-10,-6,-10,-9,-10,-10,-9,0,0,1,0,0
-28,15,-28,13,-22,12,-17,11,-7,11,-4,10,-2,9,12,0,15,-2,14,-4,14,-7,16,-13,14,-17,14,-20,13,-23,0,0,1,0,0
-3,13,-2,12,0,11,2,10,3,7,3,6,5,4,5,-3,5,-6,4,-7,3,-8,-1,-10,-3,-10,-8,-11,-11,-9,0,0,1,0,0
9,7,9,4,8,2,8,1,8,-1,6,-4,3,-5,1,-5,-4,-6,-6,-5,-7,-4,-8,-3,-10,2,-11,4,-11,5,0,0,1,0,0
-13,2,-13,3,-11,4,-10,4,-6,4,-5,4,-3,4,0,4,2,3,7,0,8,0,9,-2,12,-5,13,-9,13,-11,0,0,1,0,0
0,-5,0,-10,-2,-13,-4,-15,-5,-16,-10,-6,-12,-5,-13,0,-12,3,-9,8,3,13,9,14,13,12,18,12,25,10,0,0,1,0,0
7,-34,4,-29,2,-28,-4,-14,-4,-8,-5,-7,-6,-3,-5,6,-3,11,-1,12,-1,13,1,16,1,17,4,20,6,19,0,0,1,0,0
31,3,29,2,25,2,20,-1,19,-2,8,-7,3,-5,-5,-8,-9,-9,-12,-8,-15,-2,-20,1,-23,5,-25,10,-23,16,0,0,1,0,0
30,-9,26,-10,23,-10,13,-12,8,-11,4,-11,0,-9,-4,-8,-12,-1,-12,0,-14,6,-14,8,-17,19,-16,25,-16,27,0,0,1,0,0
29,-11,27,-16,23,-17,6,-21,4,-20,-2,-17,-4,-8,-13,-3,-14,4,-14,15,-15,15,-14,17,-11,19,-4,23,0,22,0,0,1,0,0
18,-11,16,-17,13,-19,10,-13,6,-14,1,-13,-5,-2,-8,1,-10,5,-12,8,-10,13,-8,15,-9,17,-7,18,0,19,0,0,1,0,0
20,19,20,15,21,14,19,5,18,5,11,1,4,-7,0,-8,-3,-10,-7,-10,-11,-11,-14,-9,-22,-4,-25,-2,-30,6,0,0,1,0,0
24,-14,20,-15,17,-17,13,-17,9,-18,6,-16,-2,-11,-5,-9,-10,-1,-12,4,-14,13,-15,18,-16,24,-15,29,-8,33,0,0,1,0,0
-2,-11,-4,-14,-6,-16,-7,-17,-12,-7,-14,-6,-15,-1,-14,2,-11,7,1,12,7,13,11,11,16,11,23,9,28,9,0,0,1,0,0
-14,9,-12,10,-9,10,-7,10,-3,9,-1,8,1,5,2,1,3,-3,5,-5,8,-9,7,-10,5,-13,5,-15,3,-15,0,0,1,0,0
-19,27,2,24,5,22,9,17,16,17,16,5,16,1,13,-4,7,-9,3,-13,-3,-15,-3,-16,-13,-20,-15,-19,-32,-11,0,0,1,0,0
-10,33,-7,31,0,29,5,24,7,17,7,11,12,-3,10,-7,10,-10,7,-14,3,-18,-6,-20,-9,-22,-13,-24,-16,-23,0,0,1,0,0
-28,7,-26,8,-19,9,-13,9,-9,9,-6,9,3,4,8,2,11,0,14,0,16,-4,14,-9,13,-12,13,-13,10,-16,0,0,1,0,0
18,-14,14,-15,12,-19,1,-21,-6,-21,-9,-17,-11,-14,-16,1,-17,7,-14,10,-10,16,4,22,6,20,13,21,17,18,0,0,1,0,0
-2,13,0,11,2,10,5,6,4,6,6,2,5,1,6,0,6,-2,5,-5,4,-7,-4,-9,-6,-10,-16,-8,-17,-7,0,0,1,0,0
-19,-10,-21,-5,-23,2,-21,10,-19,12,-15,13,-5,12,1,12,6,10,11,10,22,-5,22,-9,23,-12,23,-18,17,-21,0,0,1,0,0
-3,-38,-7,-37,-12,-9,-11,-7,-9,-6,-7,-4,-7,0,-6,0,-5,2,-4,4,10,15,11,15,17,21,17,20,17,21,0,0,1,0,0
-22,11,-15,14,-13,14,-7,11,-5,9,-3,8,11,2,12,0,12,0,15,-4,12,-9,10,-13,3,-16,-1,-16,-4,-17,0,0,1,0,0
15,-30,5,-31,-5,-22,-7,-14,-10,-9,-12,-3,-12,9,-10,10,-10,14,-6,14,1,16,3,15,7,12,13,11,24,5,0,0,1,0,0
-22,22,-12,21,-6,21,-1,19,4,19,15,4,15,0,16,-3,16,-9,10,-12,5,-14,1,-15,-5,-18,-15,-19,-25,-10,0,0,1,0,0
-13,-20,-16,-10,-21,-7,-20,2,-19,3,-15,5,-11,6,-8,7,-2,9,4,7,14,6,22,4,29,1,28,-3,30,-6,0,0,1,0,0
-15,-26,-17,-20,-17,-6,-19,-2,-18,3,-10,4,-9,7,-4,10,0,10,3,9,9,7,22,2,23,0,23,-1,26,-4,0,0,1,0,0
23,7,23,3,24,0,24,-6,18,-9,13,-11,9,-12,3,-15,-7,-16,-17,-7,-19,1,-22,6,-24,12,-24,24,-22,25,0,0,1,0,0
4,12,7,8,6,8,8,4,7,3,8,2,8,0,7,-3,6,-5,-2,-7,-4,-8,-14,-6,-15,-5,-16,-3,-15,4,0,0,1,0,0
-22,20,-12,20,-9,19,-7,18,7,9,10,7,9,5,9,2,11,-4,9,-8,9,-11,8,-14,-2,-18,-5,-20,-9,-18,0,0,1,0,0
-11,15,-6,11,-3,10,-2,9,2,7,5,3,8,1,7,-1,5,-4,4,-9,2,-9,-1,-8,-3,-10,-5,-9,-7,-8,0,0,1,0,0
-13,15,-10,14,-5,14,0,12,7,9,10,7,11,3,11,2,11,1,6,-7,4,-9,1,-11,-7,-15,-11,-15,-14,-17,0,0,1,0,0
27,38,27,33,30,30,28,13,25,11,20,4,16,1,-3,-13,-9,-17,-19,-17,-24,-17,-17,-21,-27,-16,-33,-13,-42,-11,0,0,1,0,0
-8,-45,-14,-39,-24,-27,-26,-18,-28,-9,-25,4,-21,12,-14,16,-10,17,7,18,17,19,23,17,32,16,40,12,50,3,0,0,1,0,0
14,27,14,21,19,7,17,3,17,0,14,-4,10,-8,1,-10,-2,-12,-6,-14,-9,-13,-13,-10,-23,0,-26,3,-28,7,0,0,1,0,0
44,-2,32,-14,26,-22,21,-26,15,-27,1,-29,-6,-26,-11,-23,-15,-18,-27,3,-30,10,-20,39,-18,41,-13,42,-4,45,0,0,1,0,0
11,2,11,1,11,-1,9,-4,6,-5,4,-5,-1,-6,-3,-5,-4,-4,-5,-3,-7,2,-8,4,-8,5,-9,9,-9,15,0,0,1,0,0
16,20,16,15,22,12,18,7,15,3,14,-2,11,-6,6,-7,4,-11,-10,-11,-14,-9,-19,-5,-23,-3,-26,-3,-33,4,0,0,1,0,0
2,19,3,17,9,6,7,5,7,4,6,3,6,2,7,-1,6,-2,4,-7,3,-10,3,-10,-19,-10,-21,-9,-26,-6,0,0,1,0,0
9,-37,3,-34,-10,-24,-13,-19,-14,-12,-15,-5,-16,7,-14,12,-12,15,-9,15,-4,16,14,18,20,17,27,15,34,15,0,0,1,0,0
7,15,12,15,13,10,14,10,14,8,12,2,10,-1,8,-2,4,-2,-1,-5,-2,-6,-13,-11,-18,-9,-26,-12,-30,-13,0,0,1,0,0
-5,-11,-6,-9,-6,-8,-7,-4,-7,2,-7,3,-5,4,-4,4,0,4,1,4,3,4,6,4,8,3,13,0,14,0,0,0,1,0,0
1,-37,-12,-27,-15,-22,-16,-15,-17,-8,-18,4,-16,9,-14,12,-11,12,-6,13,12,15,18,14,25,12,32,12,36,10,0,0,1,0,0
-15,7,-12,8,-8,8,-6,7,-3,7,-2,5,1,5,3,2,5,1,6,-2,7,-7,8,-7,7,-9,8,-11,7,-14,0,0,1,0,0
25,-19,21,-20,18,-19,8,-19,5,-16,1,-16,-2,-11,-4,-10,-10,4,-10,10,-11,11,-12,15,-11,24,-9,29,-7,30,0,0,1,0,0
-31,1,-28,4,-24,10,-10,16,-8,14,-1,15,3,12,9,5,11,1,14,-2,16,-4,18,-8,15,-15,11,-17,0,-25,0,0,1,0,0
-7,-26,-9,-18,-12,-13,-14,-7,-14,5,-12,6,-12,10,-8,10,-1,12,1,11,5,8,11,7,22,1,23,-2,26,-11,0,0,1,0,0
18,-24,12,-25,8,-26,3,-26,-5,-17,-6,-9,-11,0,-11,7,-11,11,-8,16,-6,17,-3,19,-1,20,2,22,12,20,0,0,1,0,0
